id,stock_code,stock_name,report_quarter,report_year,report_date,quarter_revenue,quarter_net_profit,quarter_deducted_net_profit,revenue_yoy,net_profit_yoy,deducted_net_profit_yoy,basic_eps,eps_yoy,bps,roe,gross_margin,ttm_revenue,ttm_net_profit,created_at
mm1r3epdhci7picho,002558,巨人网络,2024Q2,2024,2024-06-30,1427137420.29,717710876.16,884393163.39,-1.1327194883,8.16,27.92,0.39,8.33,6.228257848598,5.95,88.4195320766,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3epdcihm6lsxm,002558,巨人网络,2024Q3,2024,2024-09-30,2218411601.5,1070804528.04,1274186083.03,-2.1542883415,-1.29,14.16,0.58,-1.69,6.179265177578,8.85,88.9165506873,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3epd8hmu6gkp4,002558,巨人网络,2024Q4,2024,2024-12-31,2922846402.21,1424901718.85,1622746717.13,-0.0453895824,31.15,18.23,0.78,32.2,6.627700360287,11.56,87.3398529953,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3epdyyfh7dg7b,002558,巨人网络,2025Q1,2025,2025-03-31,723814403.15,347867744.96,362337017.62,3.9362578851,-1.29,-10.45,0.19,,6.725048965058,2.69,91.2713833608,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3epdfmz2ne75p,002558,巨人网络,2025Q2,2025,2025-06-30,1662199977.45,777048091.04,806621940.16,16.4709125987,8.27,-8.79,0.42,7.69,7.258536711153,5.87,90.7779791842,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3epdr5mfoqu7w,002558,巨人网络,2025Q3,2025,2025-09-30,3368421677.17,1416820995.71,1484383097.79,51.8393464447,32.31,16.5,0.77,32.76,7.841242044921,10.23,90.6154114441,8677282459.98,3966638550.56,2026-02-25T09:50:08.056Z
mm1r3fh57fgqoka8t,603986,兆易创新,2020Q4,2020,2020-12-31,4496894867.81,880702107.75,555454937.82,40.3999767374,45.11,,1.36,,22.676220096815,10.64,37.0813680797,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5acs8nn93s,603986,兆易创新,2021Q1,2021,2021-03-31,1603963163.57,301300239.59,276874413.75,99.132328319,79.43,,0.46,,23.289829187624,2.77,35.4768301289,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5qpxznjcix,603986,兆易创新,2021Q2,2021,2021-06-30,3640884058.16,785707095.74,740473824.3,119.6209123414,116.32,,1.19,,17.053207519485,7.08,40.0167576022,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh52son5gorv,603986,兆易创新,2021Q3,2021,2021-09-30,6329944963.67,1648183513.49,1564289606.52,99.4491379469,144.92,,2.5,,18.904519801945,14.16,44.0838316188,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh526pszmdvn,603986,兆易创新,2021Q4,2021,2021-12-31,8510223468.73,2336793535.26,2224461333.8,89.2466628395,165.33,300.48,3.54,160.29,20.200318897245,19.44,46.5421364302,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5ecl7t4emu,603986,兆易创新,2022Q1,2022,2022-03-31,2229810940.28,686103249.81,655025296.97,39.0188372729,127.65,136.58,1.04,126.09,21.296181633503,4.95,49.4911066174,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh58rino54qp,603986,兆易创新,2022Q2,2022,2022-06-30,4781046689.22,1526959317.66,1467958062.37,31.3155435012,94.34,98.25,2.31,94.12,21.776457293621,10.73,49.4403516991,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh560mdqc65m,603986,兆易创新,2022Q3,2022,2022-09-30,6769083021.08,2091913708.26,1999172147.6,6.9374703877,26.92,27.8,3.16,26.4,22.799187555894,14.31,48.4590796038,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5j481b6jyg,603986,兆易创新,2022Q4,2022,2022-12-31,8129992424.99,2052884263.32,1909530384.49,-4.4679325418,-12.16,-14.16,3.1,-12.43,22.768470970183,14.38,47.6585529219,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh54az6viilg,603986,兆易创新,2023Q1,2023,2023-03-31,1341311243.71,150080061.73,130077590.53,-39.8464139053,-78.13,-80.14,0.23,-77.88,23.030745257749,0.98,38.2524968657,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5e17x38wig,603986,兆易创新,2023Q2,2023,2023-06-30,2965812063.82,335981576.41,275474715.87,-37.967305977,-78,-81.23,0.51,-77.92,22.907125434739,2.19,33.4328604838,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5bgbvjr9bn,603986,兆易创新,2023Q3,2023,2023-09-30,4394487650.7,433675509.91,340526537.86,-35.0800154613,-79.27,-82.97,0.65,-79.43,23.297573614324,2.81,34.3844260973,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5rrf0vbxf6,603986,兆易创新,2023Q4,2023,2023-12-31,5760823414.65,161141224.88,27400630.3,-29.1410973897,-92.15,-98.57,0.24,-92.26,22.791170948323,1.06,34.4224293811,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5a4ik70d59,603986,兆易创新,2024Q1,2024,2024-03-31,1627269967.75,204785920.62,183748478.85,21.3193414564,36.45,41.26,0.31,34.78,22.998566956436,1.34,38.159108385,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5xgyoen3tx,603986,兆易创新,2024Q2,2024,2024-06-30,3609037320.17,517000013.68,473449975.7,21.6879978403,53.88,71.87,0.78,52.94,23.443895319617,3.36,38.1560535651,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh518hwdnp7y,603986,兆易创新,2024Q3,2024,2024-09-30,5649596831.4,832112528.83,777469282.61,28.5609900508,91.87,128.31,1.26,93.85,24.017318432641,5.34,39.4597837256,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5u5mbbhzql,603986,兆易创新,2024Q4,2024,2024-12-31,7355977677.11,1102542801.68,1030479348.71,27.6896920396,584.21,3660.79,1.66,591.67,24.842507168099,6.94,38.001106064,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5vz2x7sgn0,603986,兆易创新,2025Q1,2025,2025-03-31,1909062290.61,234630087.42,223856594.91,17.3168760221,14.57,21.83,0.35,12.9,25.2931297372,1.41,37.440423888,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh5q4lxfaz0v,603986,兆易创新,2025Q2,2025,2025-06-30,4150308632.88,575475605.82,544432265.02,14.9976646039,11.31,14.99,0.87,11.54,25.961388396402,3.41,37.2100747307,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3fh577ae3bdvu,603986,兆易创新,2025Q3,2025,2025-09-30,6831634443.78,1083227880.04,1042132191.94,20.9225126616,30.18,34.04,1.64,30.16,27.266754143684,6.3,38.5883109514,20246983044.38,2995876374.96,2026-02-25T09:50:09.171Z
mm1r3g9fzdvrcwg8e,300002,神州泰岳,2020Q4,2020,2020-12-31,3595794691.29,351152491.85,302120600.1,102.3237163613,123.82,,0.1809,,2.002177312092,9.55,60.2436162225,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fwamhvks2l,300002,神州泰岳,2021Q1,2021,2021-03-31,948327611.76,77146987.96,47790573.48,71.4289088533,432.71,,0.0399,,2.04478994249,1.94,63.9329380534,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fokjsicgcm,300002,神州泰岳,2021Q2,2021,2021-06-30,1972502375.05,153814341.11,114957119.05,52.2287796146,76.36,,0.0795,,2.083243567314,3.84,62.5405936983,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fqljxvjg56,300002,神州泰岳,2021Q3,2021,2021-09-30,2967018077.82,212237124.31,171026318.89,31.3996968161,2.69,,0.1095,,2.121682763867,5.25,62.140632552,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fn0a4fn314,300002,神州泰岳,2021Q4,2021,2021-12-31,4314268657.64,384517176.6,319524798.87,19.9809507503,9.5,5.76,0.1978,9.34,2.206131640386,9.36,62.225239048,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f5qwhqvaxp,300002,神州泰岳,2022Q1,2022,2022-03-31,990515773.19,63069757.15,56354282.8,4.4486906114,-18.24,17.92,0.0322,-19.3,2.257074438758,1.44,60.2845452271,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f7q5yjtoc5,300002,神州泰岳,2022Q2,2022,2022-06-30,2080566987.89,222133417.45,208964278.74,5.4785542571,44.41,81.78,0.1134,42.64,2.308440980778,4.98,60.8505417162,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fm8r46m4an,300002,神州泰岳,2022Q3,2022,2022-09-30,3235193934.64,383430979.56,332847166.89,9.0385649762,80.6,94.62,0.1961,79.09,2.399072400691,8.47,61.0026610763,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f1oi5d92bj,300002,神州泰岳,2022Q4,2022,2022-12-31,4806013816.09,541476100.89,446295695.34,11.3981116493,40.93,39.67,0.2772,40.14,2.465466909119,11.82,60.3928748437,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f8wzyy3ba3,300002,神州泰岳,2023Q1,2023,2023-03-31,1211957955.63,178131184.75,146781507.19,22.3562499895,182.44,160.46,0.0914,183.85,2.568585686662,3.61,63.9728186591,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9ffge15s7oq,300002,神州泰岳,2023Q2,2023,2023-06-30,2653449342.08,404021926.98,382246998.14,27.5349151229,81.88,82.92,0.2073,82.8,2.669683204059,7.98,62.9983535868,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fiyumb35nr,300002,神州泰岳,2023Q3,2023,2023-09-30,4051041446.32,562789810.62,537581711.17,25.2178857949,46.78,61.51,0.2905,48.14,2.757430530342,10.97,63.1087962046,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fg8ehygius,300002,神州泰岳,2023Q4,2023,2023-12-31,5962244473.08,887180309.72,829080678.58,24.0579969437,63.84,85.77,0.455,64.14,2.939401655532,16.76,62.735411822,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fg24qdkro1,300002,神州泰岳,2024Q1,2024,2024-03-31,1488183132.94,295017224.07,286802335.35,22.7916468576,65.62,95.39,0.1514,65.65,3.107618645327,4.98,63.6535254615,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f8z4odkoyi,300002,神州泰岳,2024Q2,2024,2024-06-30,3052655725.86,630985553.68,617729130.12,15.0448089379,56.18,61.6,0.3238,56.2,3.221205655874,10.35,62.3022584548,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fjsfg4n377,300002,神州泰岳,2024Q3,2024,2024-09-30,4513572455.84,1093682043.93,832387478.41,11.4175827537,94.33,54.84,0.5608,93.05,3.481329585176,17.36,61.942772947,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f7ih49lav5,300002,神州泰岳,2024Q4,2024,2024-12-31,6452399099.15,1427670670.61,1146504663.41,8.2209749748,60.92,38.29,0.7311,60.68,3.572441871491,22.15,61.040971755,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9f5if5k7y70,300002,神州泰岳,2025Q1,2025,2025-03-31,1323493991.38,238689489.29,226293864.65,-11.0664566689,-19.09,-21.1,0.1219,-19.48,3.699008299483,3.35,61.2972220957,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fzs8u8zij5,300002,神州泰岳,2025Q2,2025,2025-06-30,2684708514.21,509481551.32,487906217.06,-12.0533477959,-19.26,-21.02,0.2602,-19.64,3.738445606713,7.01,59.828636028,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3g9fykpf21wzv,300002,神州泰岳,2025Q3,2025,2025-09-30,4068388410.04,724398151.28,695702766.05,-9.8632302939,-33.77,-16.42,0.3697,-34.08,3.854989385422,9.9,58.5832721069,14528990014.779999,2900239862.5,2026-02-25T09:50:10.320Z
mm1r3h1hk9gjzs2mk,002517,恺英网络,2020Q4,2020,2020-12-31,1543189304.38,177926021.84,77198834.33,-24.2374579857,109.39,,0.09,,1.34214039715,6.28,72.228552469,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hrf3l7a5an,002517,恺英网络,2021Q1,2021,2021-03-31,447916839.1,148980095.89,67517777.33,5.8814457625,400.93,,0.07,,1.369666375639,5.02,80.5615568383,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h4245fwt5i,002517,恺英网络,2021Q2,2021,2021-06-30,987572692.56,277072215.05,202865927.7,21.6525307269,451.33,,0.13,,1.429964351521,9.31,75.0561251019,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h5fjd7u68p,002517,恺英网络,2021Q3,2021,2021-09-30,1649988113.71,501525592.51,392149777.61,47.1670508708,204.74,,0.24,,1.542706685961,16.31,74.5165568045,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hxh7muwqsn,002517,恺英网络,2021Q4,2021,2021-12-31,2375303585.09,576727607.06,464142906,53.9217242077,224.14,501.23,0.27,200,1.582294528626,18.46,70.7805379954,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hoj8r5442x,002517,恺英网络,2022Q1,2022,2022-03-31,1029010035.63,248296194.84,240534275.04,129.7323846314,66.66,256.25,0.12,71.43,1.698821983295,7.03,70.0437455703,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hrzjc920h3,002517,恺英网络,2022Q2,2022,2022-06-30,2009629831,627845246.96,596312310.7,103.4918387416,126.41,193.94,0.3,130.77,1.882643400179,16.84,71.8089738975,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h94hke4v9l,002517,恺英网络,2022Q3,2022,2022-09-30,2825312548.81,914194831.89,844900950.4,71.2322970895,82.21,115.45,0.43,79.17,2.025447794297,23.49,73.899420171,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hj6xbcvcdl,002517,恺英网络,2022Q4,2022,2022-12-31,3725534470.42,1025231546.09,956052824.97,56.8445605777,77.76,105.98,0.49,81.48,2.077344096369,26.19,75.0167253829,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h5ioy80emx,002517,恺英网络,2023Q1,2023,2023-03-31,954871461.79,289801559.02,285803115.14,-7.2048445859,16.72,18.82,0.14,16.67,2.223908838528,6.26,83.8075757914,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hixasphqv0,002517,恺英网络,2023Q2,2023,2023-06-30,1976414506.72,724231499.72,675674021.33,-1.6528080827,15.35,13.31,0.35,16.67,2.294500950634,14.87,84.0468013958,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h4ecilz6d0,002517,恺英网络,2023Q3,2023,2023-09-30,3029474131.19,1082300620.33,1038177618.38,7.2261591896,18.39,22.88,0.51,18.6,2.332578892466,21.84,83.912254546,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hx1whej95v,002517,恺英网络,2023Q4,2023,2023-12-31,4295390346.58,1461713259.53,1350523207.75,15.2959496331,42.57,41.26,0.7,42.86,2.436236586302,28.85,83.4705130924,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hw1bo2cbtv,002517,恺英网络,2024Q1,2024,2024-03-31,1307535557.4,426189898.93,423983457.43,36.9331485673,47.06,48.35,0.2,42.86,2.639973868623,7.91,82.0453730263,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1h2k43v7e39,002517,恺英网络,2024Q2,2024,2024-06-30,2555157356.09,809127853.74,800989064.38,29.2824631373,11.72,18.55,0.38,8.57,2.64418763735,14.34,82.0122887581,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hqgsmsecjh,002517,恺英网络,2024Q3,2024,2024-09-30,3927588266.4,1280045060.92,1281407391.26,29.6458756972,18.27,23.43,0.6,17.65,2.813944180046,21.94,82.2128171943,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hk6csylb03,002517,恺英网络,2024Q4,2024,2024-12-31,5118192932.04,1628471564.05,1599438782.35,19.1554787591,11.41,18.43,0.77,10,3.042006297859,27.05,81.2750805639,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hh5pf6by25,002517,恺英网络,2025Q1,2025,2025-03-31,1352807839.06,518139178.5,515801547.8,3.4624130414,21.57,21.66,0.24,20,3.390623355748,7.58,83.5715930221,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hczdnwwqdh,002517,恺英网络,2025Q2,2025,2025-06-30,2578013164.35,950036574.11,938577389.54,0.8944970925,17.41,17.18,0.45,18.42,3.839621895201,13.4,82.3805247273,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3h1hrxx4k2wgy,002517,恺英网络,2025Q3,2025,2025-09-30,4075034147.51,1583464815.29,1520428172.24,3.7541073837,23.7,18.65,0.74,23.33,4.781502891483,20.78,83.0445322601,13124048082.96,4680112131.95,2026-02-25T09:50:11.489Z
mm1r3hy5fzyx3fm5z,603444,吉比特,2020Q4,2020,2020-12-31,2742292402.8,1046406050.64,899716896.96,26.351265991,29.32,,14.58,,52.918459563485,31.03,86.0003413889,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5lfvmb9y89,603444,吉比特,2021Q1,2021,2021-03-31,1117723072.88,365238068.35,354898920.41,51.0856454861,13.36,,5.08,,58.159886306812,9.16,83.1955019345,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5y1p5uzam7,603444,吉比特,2021Q2,2021,2021-06-30,2387252211.56,900828775.96,705152640.59,69.4090215678,63.77,,12.54,,54.718419609573,21.89,81.9006965562,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy50apljdm73,603444,吉比特,2021Q3,2021,2021-09-30,3485256009.13,1205504196.59,1002427939.42,70.0464238236,51.7,,16.77,,59.02643992159,29.71,82.8383258021,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy58ohlc19a4,603444,吉比特,2021Q4,2021,2021-12-31,4619046080.8,1468498092.21,1225770911.42,68.4374020832,40.34,36.24,20.43,40.12,63.732739292692,35.97,84.8796154088,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5kbxb7nxj3,603444,吉比特,2022Q1,2022,2022-03-31,1229231606.63,349652771.04,333109610.36,9.9764008148,-4.27,-6.14,4.87,-4.13,68.711330137213,7.35,90.6299982348,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5lphqkn61k,603444,吉比特,2022Q2,2022,2022-06-30,2510553952.19,688329156.45,667680463.3,5.1650068658,-23.59,-5.31,9.58,-23.6,58.018971960731,15.09,89.9343188108,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5wgmm01pc5,603444,吉比特,2022Q3,2022,2022-09-30,3830037371.13,1011727678.53,1002389948.6,9.8925691856,-16.07,,14.08,-16.04,62.930557760292,22.56,88.1685019346,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5589d1zgdl,603444,吉比特,2022Q4,2022,2022-12-31,5167615488.17,1460874459.68,1468317227,11.8762488569,-0.52,19.79,20.33,-0.49,55.362868131349,32.49,88.7348547607,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5i0jkg41sm,603444,吉比特,2023Q1,2023,2023-03-31,1144370036.56,306552774.63,280615068.87,-6.9036274053,-12.33,-15.76,4.27,-12.32,59.595445984196,7.42,88.2783926113,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5a1deszowo,603444,吉比特,2023Q2,2023,2023-06-30,2348924659.16,675971006.54,645696206.55,-6.4379932122,-1.8,-3.29,9.4,-1.88,62.957951616536,15.82,88.5201432597,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5hzwsew99n,603444,吉比特,2023Q3,2023,2023-09-30,3306772093.7,859309223.15,823812992.36,-13.662145476,-15.07,-17.82,11.94,-15.2,58.413388161849,19.83,88.2326184659,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy539m4ragvq,603444,吉比特,2023Q4,2023,2023-12-31,4184851388.03,1125119212.35,1118962328.86,-19.017748174,-22.98,-23.79,15.63,-23.12,61.962434860067,26.04,88.5323172932,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5nef4cmj46,603444,吉比特,2024Q1,2024,2024-03-31,927265003.93,253363007.32,197973093.1,-18.9715761243,-17.35,-29.45,3.52,-17.56,65.328890885218,5.53,89.2440948696,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy50kljg89ku,603444,吉比特,2024Q2,2024,2024-06-30,1959649131.75,517827593.16,462597868.33,-16.5724995007,-23.39,-28.36,7.18,-23.62,68.608821632945,11,88.2153751553,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5datii2qfy,603444,吉比特,2024Q3,2024,2024-09-30,2818281672.62,657501185.66,613406859.04,-14.772424807,-23.48,-25.54,9.11,-23.7,65.733041727805,13.91,88.4648669447,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5votox7vsw,603444,吉比特,2024Q4,2024,2024-12-31,3695682593.56,944919757.13,877172509.47,-11.6890362193,-16.02,-21.61,13.15,-15.87,68.045595449742,19.79,87.8647795736,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5m7adkhgys,603444,吉比特,2025Q1,2025,2025-03-31,1135663700.45,283308836.76,274610888.53,22.4745564253,11.82,38.71,3.93,11.65,71.947572078056,5.62,90.8888839523,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy5exylyyxir,603444,吉比特,2025Q2,2025,2025-06-30,2517901776.64,644681109.59,647738714.52,28.4873774517,24.5,40.02,8.95,24.65,73.478674416983,12.54,92.3148590713,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3hy54m79ws71e,603444,吉比特,2025Q3,2025,2025-09-30,4485778792.56,1214135779.94,1211336064.15,59.1671562193,84.66,97.48,16.85,84.96,74.692465847517,22.86,93.3140178335,11835026863.210001,3087045483.42,2026-02-25T09:50:12.612Z
mm1r3iq8d71hedlr8,002624,完美世界,2020Q4,2020,2020-12-31,10224767171.31,1548503372.09,1043465536.54,27.1892039683,3.04,,0.8,,5.585309667936,15.24,60.3215034768,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq84gc68xaqm,002624,完美世界,2021Q1,2021,2021-03-31,2230955314.4,464244407.47,318200462.61,-13.3436400187,-24.43,,0.24,,5.685349672087,4.21,56.5627660588,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq88soqeou1t,002624,完美世界,2021Q2,2021,2021-06-30,4206582889.92,257633579.12,38236623.98,-18.2176119549,-79.72,,0.13,,5.39095297799,2.4,54.8159129365,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq846q5d9nu1,002624,完美世界,2021Q3,2021,2021-09-30,6739494487.57,799916206.12,561332026.76,-16.4047817808,-55.72,,0.41,,5.585338538859,7.37,59.4427228492,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8q6wqea93s,002624,完美世界,2021Q4,2021,2021-12-31,8517998133.61,369153977.68,101637439.71,-16.6924978252,-76.16,-90.26,0.19,-76.25,5.30423483361,3.51,61.460822506,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8hwn4v0ych,002624,完美世界,2022Q1,2022,2022-03-31,2128318062.69,840232425.32,414150331.91,-4.600596482,80.99,30.15,0.44,83.33,5.622135060562,7.92,68.6466580429,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq86vjh8a14u,002624,完美世界,2022Q2,2022,2022-06-30,3923301537.63,1137476657.67,670548739.89,-6.7342391605,341.51,1653.68,0.6,361.54,4.633718091071,10.98,67.9578615222,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq83a9tyamnx,002624,完美世界,2022Q3,2022,2022-09-30,5711440652.45,1441952433.65,921298796.16,-15.2541683507,80.26,64.13,0.76,85.37,4.804827414844,14.57,69.7106536468,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8jh42xqfi0,002624,完美世界,2022Q4,2022,2022-12-31,7670402228.08,1377187150.37,691341448.11,-9.9506467627,273.07,580.2,0.72,278.95,4.721252846755,14.54,68.4460092128,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq81il0irucj,002624,完美世界,2023Q1,2023,2023-03-31,1903728618.64,241302884.95,204362183.71,-10.552438002,-71.28,-50.66,0.13,-70.45,4.829109314922,2.6,65.164750785,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8cijcbyg0v,002624,完美世界,2023Q2,2023,2023-06-30,4459955324.56,379927074.67,285699169.38,13.6786270895,-66.6,-57.39,0.2,-66.67,4.587448671932,4.11,58.5286714148,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8643e7nv7s,002624,完美世界,2023Q3,2023,2023-09-30,6195583795.08,614710207.93,457541618.58,8.4767254374,-57.37,-50.34,0.32,-57.89,4.68346249598,6.71,59.9526244902,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8qk6rg5uox,002624,完美世界,2023Q4,2023,2023-12-31,7790717277.28,491480319.37,210430596.85,1.5685624511,-64.31,-69.56,0.26,-63.89,4.616571843373,5.45,59.7046682087,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8qfwto4ztr,002624,完美世界,2024Q1,2024,2024-03-31,1329062879.22,-29764070.63,-158409185.21,-30.1863266536,-112.33,,-0.02,-115.38,4.571676944935,-0.33,66.9367492215,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8kt6c7g3co,002624,完美世界,2024Q2,2024,2024-06-30,2759914394.43,-176860206.36,-235404481.79,-38.1178914678,-146.55,,-0.09,-145,4.056368425993,-2.04,64.8728213793,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8ird7qii8b,002624,完美世界,2024Q3,2024,2024-09-30,4072771652.39,-388808594.76,-448315863.97,-34.2633109793,-163.25,,-0.21,-165.62,3.934822245254,-4.67,60.6496969188,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8lss61s22r,002624,完美世界,2024Q4,2024,2024-12-31,5570490164.67,-1287558264.15,-1312699032.22,-28.4983658576,-361.98,,-0.68,-361.54,3.480679562686,-16.52,57.8680181557,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
mm1r3iq8pha75i51w,002624,完美世界,2025Q1,2025,2025-03-31,2023057481.26,302192411.28,163264255.47,52.2168373589,1115.29,,0.16,900,3.649857685136,4.37,52.2938103331,16701281593.900002,183367469.55999994,2026-02-25T09:50:13.742Z
