id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,created_at
mm1m2fefph27vb6em,00700,腾讯控股,2026-01-15,1,631.000,622.000,632.500,618.500,26194252.000,2026-02-25T05:45:52.503Z
mm1m2fefc4jouf8qo,00700,腾讯控股,2026-01-16,1,627.000,617.500,630.000,613.500,20616793.000,2026-02-25T05:45:52.503Z
mm1m2fefkgzb5l9mn,00700,腾讯控股,2026-01-19,1,613.500,610.000,614.500,608.500,13233330.000,2026-02-25T05:45:52.503Z
mm1m2fefecbg1k9c8,00700,腾讯控股,2026-01-20,1,601.000,601.000,607.000,598.000,24332228.000,2026-02-25T05:45:52.503Z
mm1m2fefcnangczc9,00700,腾讯控股,2026-01-21,1,598.000,602.500,606.000,598.000,16003431.000,2026-02-25T05:45:52.503Z
mm1m2fefhh5v45qal,00700,腾讯控股,2026-01-22,1,604.500,597.500,605.500,596.000,27168713.000,2026-02-25T05:45:52.503Z
mm1m2fefqbj8rfite,00700,腾讯控股,2026-01-23,1,597.500,595.000,602.000,595.000,19177660.000,2026-02-25T05:45:52.503Z
mm1m2fefdjxacdl99,00700,腾讯控股,2026-01-26,1,595.000,599.500,605.000,594.000,17439619.000,2026-02-25T05:45:52.503Z
mm1m2fefgkunyzddh,00700,腾讯控股,2026-01-27,1,600.000,607.000,610.500,598.500,23887447.000,2026-02-25T05:45:52.503Z
mm1m2fefovf1l4oez,00700,腾讯控股,2026-01-28,1,613.000,621.000,623.000,610.500,25577066.000,2026-02-25T05:45:52.503Z
mm1m2fefqbbftihoq,00700,腾讯控股,2026-01-29,1,614.500,622.000,625.000,612.500,22951530.000,2026-02-25T05:45:52.503Z
mm1m2fef893lx2cuq,00700,腾讯控股,2026-01-30,1,615.000,606.000,619.500,605.500,21479886.000,2026-02-25T05:45:52.503Z
mm1m2fef9wmwglsmd,00700,腾讯控股,2026-02-02,1,598.000,598.500,604.500,590.500,27926332.000,2026-02-25T05:45:52.503Z
mm1m2fefed9r4pc18,00700,腾讯控股,2026-02-03,1,598.500,581.000,601.500,561.000,65128647.000,2026-02-25T05:45:52.503Z
mm1m2fefpx20e5dzt,00700,腾讯控股,2026-02-04,1,572.000,558.000,574.500,558.000,60374834.000,2026-02-25T05:45:52.503Z
mm1m2feft5kxezhth,00700,腾讯控股,2026-02-05,1,550.000,558.500,561.500,541.000,79306977.000,2026-02-25T05:45:52.503Z
mm1m2fefjakvhhfem,00700,腾讯控股,2026-02-06,1,546.000,547.500,557.500,543.000,35402860.000,2026-02-25T05:45:52.503Z
mm1m2jf667ht006jv,002027,分众传媒,2026-01-06,1,7.240,7.450,7.490,7.210,1796406.000,2026-02-25T05:45:57.712Z
mm1m2jf6uzlg1o54u,002027,分众传媒,2026-01-07,1,7.440,7.440,7.490,7.390,1161454.000,2026-02-25T05:45:57.712Z
mm1m2jf66hz2s3qae,002027,分众传媒,2026-01-08,1,7.430,7.620,7.650,7.270,2219538.000,2026-02-25T05:45:57.712Z
mm1m2jf6b9qteypob,002027,分众传媒,2026-01-09,1,7.570,7.710,7.740,7.550,1546760.000,2026-02-25T05:45:57.712Z
mm1m2jf66ia8bm4hs,002027,分众传媒,2026-01-12,1,7.800,8.040,8.090,7.750,3153412.000,2026-02-25T05:45:57.712Z
mm1m2jf645b74o0ld,002027,分众传媒,2026-01-13,1,8.120,8.020,8.320,7.910,3832766.000,2026-02-25T05:45:57.712Z
mm1m2jf69yytlrpwn,002027,分众传媒,2026-01-14,1,7.900,7.800,8.150,7.680,3244524.000,2026-02-25T05:45:57.712Z
mm1m2jf6ab57iziuf,002027,分众传媒,2026-01-15,1,7.730,7.570,7.850,7.520,2136685.000,2026-02-25T05:45:57.712Z
mm1m2jf6rhcqbqxz8,002027,分众传媒,2026-01-16,1,7.590,7.430,7.610,7.370,2197486.000,2026-02-25T05:45:57.712Z
mm1m2jf6qi0ykj4az,002027,分众传媒,2026-01-19,1,7.400,7.400,7.490,7.350,1604920.000,2026-02-25T05:45:57.712Z
mm1m2jf6stdehwam4,002027,分众传媒,2026-01-20,1,7.410,7.440,7.470,7.350,1494238.000,2026-02-25T05:45:57.712Z
mm1m2jf6ciowmdjpg,002027,分众传媒,2026-01-21,1,7.420,7.390,7.460,7.370,1336819.000,2026-02-25T05:45:57.712Z
mm1m2jf6ghdychyc8,002027,分众传媒,2026-01-22,1,7.390,7.400,7.450,7.340,1424564.000,2026-02-25T05:45:57.712Z
mm1m2jf6c4vp3gsi4,002027,分众传媒,2026-01-23,1,7.410,7.440,7.550,7.400,1863744.000,2026-02-25T05:45:57.712Z
mm1m2jf6e764nbqc2,002027,分众传媒,2026-01-26,1,7.300,7.420,7.500,7.140,3352720.000,2026-02-25T05:45:57.712Z
mm1m2jf6ww55o0nu1,002027,分众传媒,2026-01-27,1,7.440,7.260,7.450,7.260,1449174.000,2026-02-25T05:45:57.712Z
mm1m2jf6puke2xdhl,002027,分众传媒,2026-01-28,1,7.250,7.140,7.330,7.120,2043675.000,2026-02-25T05:45:57.712Z
mm1m2jf6l39al6mkk,002027,分众传媒,2026-01-29,1,7.130,7.360,7.430,7.090,2811390.000,2026-02-25T05:45:57.712Z
mm1m2jf68i8wo9uiz,002027,分众传媒,2026-01-30,1,7.320,7.200,7.380,7.200,1417303.000,2026-02-25T05:45:57.712Z
mm1m2jf6q7qppkcb3,002027,分众传媒,2026-02-02,1,7.180,7.360,7.450,7.170,2309956.000,2026-02-25T05:45:57.712Z
mm1m2jf6r8n7w4rok,002027,分众传媒,2026-02-03,1,7.390,7.340,7.410,7.260,1344350.000,2026-02-25T05:45:57.712Z
mm1m2jxf1hd40a133,002558,巨人网络,2026-01-06,1,44.400,45.400,45.800,43.820,292092.000,2026-02-25T05:45:58.371Z
mm1m2jxf15c8l6afb,002558,巨人网络,2026-01-07,1,45.060,45.500,46.660,45.000,221797.000,2026-02-25T05:45:58.371Z
mm1m2jxfk5h95x9uz,002558,巨人网络,2026-01-08,1,45.390,45.610,46.600,44.690,237103.000,2026-02-25T05:45:58.371Z
mm1m2jxflh4e4ajh8,002558,巨人网络,2026-01-09,1,45.600,46.800,47.490,44.850,278239.000,2026-02-25T05:45:58.371Z
mm1m2jxfgmch3h2qu,002558,巨人网络,2026-01-12,1,47.620,49.410,49.890,47.260,499369.000,2026-02-25T05:45:58.371Z
mm1m2jxfwyyf7m058,002558,巨人网络,2026-01-13,1,50.000,48.950,51.300,48.220,478404.000,2026-02-25T05:45:58.371Z
mm1m2jxfak2xqslov,002558,巨人网络,2026-01-14,1,48.720,47.020,50.000,45.600,516724.000,2026-02-25T05:45:58.371Z
mm1m2jxfa0nz6br3a,002558,巨人网络,2026-01-15,1,47.470,46.050,48.000,45.660,371700.000,2026-02-25T05:45:58.371Z
mm1m2jxfqfvhpx5w6,002558,巨人网络,2026-01-16,1,46.060,45.400,46.540,44.590,402401.000,2026-02-25T05:45:58.371Z
mm1m2jxfluvuabi62,002558,巨人网络,2026-01-19,1,46.910,49.940,49.940,46.910,503694.000,2026-02-25T05:45:58.371Z
mm1m2jxfk4s3ypl2h,002558,巨人网络,2026-01-20,1,51.800,51.140,53.350,50.400,690336.000,2026-02-25T05:45:58.371Z
mm1m2jxfxszfa0p05,002558,巨人网络,2026-01-21,1,51.130,50.300,51.800,49.760,329040.000,2026-02-25T05:45:58.371Z
mm1m2jxf5pkwddhqx,002558,巨人网络,2026-01-22,1,50.290,49.340,50.900,48.710,226864.000,2026-02-25T05:45:58.371Z
mm1m2jxfj3t7o1kt8,002558,巨人网络,2026-01-23,1,49.800,49.810,50.500,48.150,404990.000,2026-02-25T05:45:58.371Z
mm1m2jxfwbjj1hk9y,002558,巨人网络,2026-01-26,1,47.510,46.210,48.880,44.950,665450.000,2026-02-25T05:45:58.371Z
mm1m2jxf3en5ke611,002558,巨人网络,2026-01-27,1,46.480,47.330,47.760,44.620,419884.000,2026-02-25T05:45:58.371Z
mm1m2jxf0kmgcap1n,002558,巨人网络,2026-01-28,1,46.880,44.810,47.220,44.700,467528.000,2026-02-25T05:45:58.371Z
mm1m2jxfx6p7bjlau,002558,巨人网络,2026-01-29,1,44.490,43.900,45.640,43.800,358756.000,2026-02-25T05:45:58.371Z
mm1m2jxfhosfj03k1,002558,巨人网络,2026-01-30,1,43.680,43.980,44.850,43.400,325942.000,2026-02-25T05:45:58.371Z
mm1m2jxfca4ofasgl,002558,巨人网络,2026-02-02,1,44.660,42.400,47.000,42.200,478600.000,2026-02-25T05:45:58.371Z
mm1m2jxfg1hxm4kqc,002558,巨人网络,2026-02-03,1,42.910,43.200,43.530,40.000,635100.000,2026-02-25T05:45:58.371Z
mm1m2kfp37m433c15,603986,兆易创新,2026-01-06,1,238.000,250.780,253.330,234.000,507536.000,2026-02-25T05:45:59.028Z
mm1m2kfpdiusq4a77,603986,兆易创新,2026-01-07,1,270.000,262.500,273.770,256.780,545162.000,2026-02-25T05:45:59.028Z
mm1m2kfpoo3hiy61i,603986,兆易创新,2026-01-08,1,259.000,258.750,267.000,256.910,314109.000,2026-02-25T05:45:59.028Z
mm1m2kfpiy8rifmt5,603986,兆易创新,2026-01-09,1,254.550,250.050,254.550,244.320,395238.000,2026-02-25T05:45:59.028Z
mm1m2kfpqy6y9xr0q,603986,兆易创新,2026-01-12,1,255.220,261.830,264.040,254.000,403813.000,2026-02-25T05:45:59.028Z
mm1m2kfpmhsnmr0qc,603986,兆易创新,2026-01-13,1,266.000,263.500,275.000,257.490,461518.000,2026-02-25T05:45:59.028Z
mm1m2kfpdpoooovi6,603986,兆易创新,2026-01-14,1,270.000,253.000,271.000,249.050,447321.000,2026-02-25T05:45:59.028Z
mm1m2kfpexmedg0io,603986,兆易创新,2026-01-15,1,249.610,254.960,257.550,248.200,283898.000,2026-02-25T05:45:59.028Z
mm1m2kfp4nnlasnbn,603986,兆易创新,2026-01-16,1,260.030,280.460,280.460,257.500,553362.000,2026-02-25T05:45:59.028Z
mm1m2kfp5xpdgcqfb,603986,兆易创新,2026-01-19,1,280.600,288.450,292.000,278.880,463230.000,2026-02-25T05:45:59.028Z
mm1m2kfp5kxoy5d74,603986,兆易创新,2026-01-20,1,282.900,292.000,297.100,282.880,389782.000,2026-02-25T05:45:59.028Z
mm1m2kfp4sqzr0mqh,603986,兆易创新,2026-01-21,1,295.000,307.650,314.800,293.010,404654.000,2026-02-25T05:45:59.028Z
mm1m2kfpe3slc0idb,603986,兆易创新,2026-01-22,1,320.000,301.470,320.020,296.700,450617.000,2026-02-25T05:45:59.028Z
mm1m2kfpbbafrivk7,603986,兆易创新,2026-01-23,1,296.000,297.250,310.680,295.000,349380.000,2026-02-25T05:45:59.028Z
mm1m2kfpwgintkdo3,603986,兆易创新,2026-01-26,1,300.000,292.600,308.000,290.500,272675.000,2026-02-25T05:45:59.028Z
mm1m2kfpugxii1ev4,603986,兆易创新,2026-01-27,1,290.000,307.260,312.420,286.670,380044.000,2026-02-25T05:45:59.028Z
mm1m2kfpee6a3kjo0,603986,兆易创新,2026-01-28,1,313.880,323.680,328.580,313.880,377180.000,2026-02-25T05:45:59.028Z
mm1m2kfpew6zjdhia,603986,兆易创新,2026-01-29,1,329.880,307.500,331.070,306.990,334246.000,2026-02-25T05:45:59.028Z
mm1m2kfpiyxzl3lyr,603986,兆易创新,2026-01-30,1,315.000,314.880,320.880,308.010,376199.000,2026-02-25T05:45:59.028Z
mm1m2kfp56pazkmc3,603986,兆易创新,2026-02-02,1,300.800,283.390,306.090,283.390,416288.000,2026-02-25T05:45:59.028Z
mm1m2kfp10gugigsi,603986,兆易创新,2026-02-03,1,294.010,292.570,296.600,285.200,302214.000,2026-02-25T05:45:59.028Z
mm1m2ky1n8gzi6rba,300002,神州泰岳,2026-01-06,1,11.790,11.780,11.900,11.680,842198.000,2026-02-25T05:45:59.689Z
mm1m2ky107t0thsju,300002,神州泰岳,2026-01-07,1,11.740,11.720,11.980,11.660,694077.000,2026-02-25T05:45:59.689Z
mm1m2ky1id6ni34rl,300002,神州泰岳,2026-01-08,1,11.680,11.830,11.950,11.600,681825.000,2026-02-25T05:45:59.689Z
mm1m2ky1pfzqz5wq1,300002,神州泰岳,2026-01-09,1,11.800,12.310,12.340,11.780,1349094.000,2026-02-25T05:45:59.689Z
mm1m2ky1fd02er5en,300002,神州泰岳,2026-01-12,1,12.500,13.280,13.390,12.480,2140958.000,2026-02-25T05:45:59.689Z
mm1m2ky1ykskzgu9u,300002,神州泰岳,2026-01-13,1,13.500,13.150,13.920,12.780,2219384.000,2026-02-25T05:45:59.689Z
mm1m2ky19tgaf9tfh,300002,神州泰岳,2026-01-14,1,13.130,13.380,13.990,13.090,2140785.000,2026-02-25T05:45:59.689Z
mm1m2ky18iwi49mnt,300002,神州泰岳,2026-01-15,1,13.220,13.140,13.480,12.880,1263486.000,2026-02-25T05:45:59.689Z
mm1m2ky13uieqqg2v,300002,神州泰岳,2026-01-16,1,13.190,12.700,13.200,12.540,1126070.000,2026-02-25T05:45:59.689Z
mm1m2ky1sdu2fjaxt,300002,神州泰岳,2026-01-19,1,12.590,12.480,12.760,12.420,745196.000,2026-02-25T05:45:59.689Z
mm1m2ky1ix0jboi22,300002,神州泰岳,2026-01-20,1,12.560,12.300,12.680,12.210,662817.000,2026-02-25T05:45:59.689Z
mm1m2ky16a26x1dsy,300002,神州泰岳,2026-01-21,1,12.220,12.310,12.460,12.140,483930.000,2026-02-25T05:45:59.689Z
mm1m2ky144vf5kmf8,300002,神州泰岳,2026-01-22,1,12.310,12.340,12.460,12.240,477065.000,2026-02-25T05:45:59.689Z
mm1m2ky19eigax53t,300002,神州泰岳,2026-01-23,1,12.380,12.590,12.630,12.310,631170.000,2026-02-25T05:45:59.689Z
mm1m2ky13dhpn7nnt,300002,神州泰岳,2026-01-26,1,12.640,12.440,12.680,12.150,769322.000,2026-02-25T05:45:59.689Z
mm1m2ky1d2jqmdh26,300002,神州泰岳,2026-01-27,1,12.440,12.140,12.550,11.990,805542.000,2026-02-25T05:45:59.689Z
mm1m2ky1ra4p455yr,300002,神州泰岳,2026-01-28,1,12.140,12.610,12.760,12.100,1099639.000,2026-02-25T05:45:59.689Z
mm1m2ky1quez2995p,300002,神州泰岳,2026-01-29,1,12.460,12.640,13.000,12.130,1284617.000,2026-02-25T05:45:59.689Z
mm1m2ky138rnyuqqy,300002,神州泰岳,2026-01-30,1,12.530,12.230,12.580,12.160,817530.000,2026-02-25T05:45:59.689Z
mm1m2ky1o7ha9sa84,300002,神州泰岳,2026-02-02,1,12.170,11.840,12.430,11.820,768178.000,2026-02-25T05:45:59.689Z
mm1m2ky1pwcgn0jqa,300002,神州泰岳,2026-02-03,1,12.010,12.310,12.340,11.940,801417.000,2026-02-25T05:45:59.689Z
mm1m2lg4d4xk5ztp2,002517,恺英网络,2026-01-06,1,23.480,24.360,24.580,23.200,912316.000,2026-02-25T05:46:00.340Z
mm1m2lg4y3gu1p3rh,002517,恺英网络,2026-01-07,1,24.380,24.240,24.660,23.820,507092.000,2026-02-25T05:46:00.340Z
mm1m2lg4ulvx5gqlj,002517,恺英网络,2026-01-08,1,24.080,24.370,24.990,23.800,504041.000,2026-02-25T05:46:00.340Z
mm1m2lg486qg1aji0,002517,恺英网络,2026-01-09,1,24.450,25.230,25.320,24.350,596385.000,2026-02-25T05:46:00.340Z
mm1m2lg4twuzx67re,002517,恺英网络,2026-01-12,1,25.660,26.410,26.870,25.600,1008579.000,2026-02-25T05:46:00.340Z
mm1m2lg417didryj8,002517,恺英网络,2026-01-13,1,26.550,26.330,27.650,26.000,968418.000,2026-02-25T05:46:00.340Z
mm1m2lg4vj9i3ehuy,002517,恺英网络,2026-01-14,1,26.000,26.080,27.550,25.760,897558.000,2026-02-25T05:46:00.340Z
mm1m2lg4be8kegda1,002517,恺英网络,2026-01-15,1,26.570,27.510,28.180,26.280,939477.000,2026-02-25T05:46:00.340Z
mm1m2lg4n4t1cqt1a,002517,恺英网络,2026-01-16,1,27.380,26.330,28.000,26.220,766447.000,2026-02-25T05:46:00.340Z
mm1m2lg4ke26ocxle,002517,恺英网络,2026-01-19,1,26.000,26.340,26.970,25.880,504294.000,2026-02-25T05:46:00.340Z
mm1m2lg4xyq2n8hl8,002517,恺英网络,2026-01-20,1,26.520,25.560,26.850,25.300,571319.000,2026-02-25T05:46:00.340Z
mm1m2lg45a3zy084x,002517,恺英网络,2026-01-21,1,25.400,25.580,26.070,25.350,397496.000,2026-02-25T05:46:00.340Z
mm1m2lg4ve9jjrzzb,002517,恺英网络,2026-01-22,1,25.570,25.000,26.030,24.610,516875.000,2026-02-25T05:46:00.340Z
mm1m2lg4xbmkcgbre,002517,恺英网络,2026-01-23,1,25.030,25.620,25.870,24.900,420358.000,2026-02-25T05:46:00.340Z
mm1m2lg4040dwi2ao,002517,恺英网络,2026-01-26,1,25.600,24.680,25.600,24.400,528602.000,2026-02-25T05:46:00.340Z
mm1m2lg4hbanlvcta,002517,恺英网络,2026-01-27,1,24.680,24.810,24.970,24.090,325018.000,2026-02-25T05:46:00.340Z
mm1m2lg4llfwdvdf2,002517,恺英网络,2026-01-28,1,24.700,24.780,25.320,24.520,267247.000,2026-02-25T05:46:00.340Z
mm1m2lg48m1crk6d1,002517,恺英网络,2026-01-29,1,24.550,25.110,25.600,24.400,583228.000,2026-02-25T05:46:00.340Z
mm1m2lg4hv93fk7ai,002517,恺英网络,2026-01-30,1,24.920,24.920,25.570,24.530,433416.000,2026-02-25T05:46:00.340Z
mm1m2lg46w6dggv2v,002517,恺英网络,2026-02-02,1,24.800,23.580,25.150,23.510,525493.000,2026-02-25T05:46:00.340Z
mm1m2lg4zzndfcg9p,002517,恺英网络,2026-02-03,1,23.910,23.230,24.300,21.600,1219049.000,2026-02-25T05:46:00.340Z
mm1m2ly2tyareu6a2,603444,吉比特,2026-01-06,1,438.000,448.990,449.980,435.880,24387.000,2026-02-25T05:46:00.986Z
mm1m2ly2myja9ezzx,603444,吉比特,2026-01-07,1,446.300,446.800,454.820,444.110,16097.000,2026-02-25T05:46:00.986Z
mm1m2ly2i5023r1ol,603444,吉比特,2026-01-08,1,446.800,449.270,459.000,443.210,17034.000,2026-02-25T05:46:00.986Z
mm1m2ly2oszo84hya,603444,吉比特,2026-01-09,1,447.510,467.210,467.950,439.900,22564.000,2026-02-25T05:46:00.986Z
mm1m2ly25wa6x4iqf,603444,吉比特,2026-01-12,1,469.110,476.070,480.600,461.180,28792.000,2026-02-25T05:46:00.986Z
mm1m2ly2ybvpeo6kd,603444,吉比特,2026-01-13,1,477.350,480.000,493.930,471.010,28726.000,2026-02-25T05:46:00.986Z
mm1m2ly2r4js9tsxq,603444,吉比特,2026-01-14,1,473.010,472.050,494.000,465.000,29086.000,2026-02-25T05:46:00.986Z
mm1m2ly2bqc8mkydq,603444,吉比特,2026-01-15,1,470.000,472.590,480.990,467.000,17318.000,2026-02-25T05:46:00.986Z
mm1m2ly2551rfmu7d,603444,吉比特,2026-01-16,1,474.990,472.370,475.820,462.000,16130.000,2026-02-25T05:46:00.986Z
mm1m2ly2t4ph9qaf4,603444,吉比特,2026-01-19,1,470.000,475.800,482.500,468.000,12906.000,2026-02-25T05:46:00.986Z
mm1m2ly2noonuhlxu,603444,吉比特,2026-01-20,1,476.900,459.780,478.000,455.000,16147.000,2026-02-25T05:46:00.986Z
mm1m2ly2kbkxd7az4,603444,吉比特,2026-01-21,1,459.690,465.910,469.680,455.780,12127.000,2026-02-25T05:46:00.986Z
mm1m2ly2wejycxqlf,603444,吉比特,2026-01-22,1,466.870,456.880,472.510,453.260,11975.000,2026-02-25T05:46:00.986Z
mm1m2ly2vubyxxw1o,603444,吉比特,2026-01-23,1,459.000,455.920,460.000,453.260,11169.000,2026-02-25T05:46:00.986Z
mm1m2ly2kp5yqxdtu,603444,吉比特,2026-01-26,1,455.000,439.010,457.040,437.050,16982.000,2026-02-25T05:46:00.986Z
mm1m2ly20rqku488c,603444,吉比特,2026-01-27,1,442.000,451.380,451.980,434.000,13764.000,2026-02-25T05:46:00.986Z
mm1m2ly2xde9t7p6c,603444,吉比特,2026-01-28,1,449.000,446.000,454.080,444.170,10092.000,2026-02-25T05:46:00.986Z
mm1m2ly24p4wt5v8h,603444,吉比特,2026-01-29,1,461.860,475.500,490.000,461.000,33605.000,2026-02-25T05:46:00.986Z
mm1m2ly28v688jcgw,603444,吉比特,2026-01-30,1,465.270,455.000,470.000,447.010,21695.000,2026-02-25T05:46:00.986Z
mm1m2ly29c179esub,603444,吉比特,2026-02-02,1,453.600,435.600,461.990,435.230,19861.000,2026-02-25T05:46:00.986Z
mm1m2ly2bul0kxzkw,603444,吉比特,2026-02-03,1,441.800,446.170,446.300,429.050,20395.000,2026-02-25T05:46:00.986Z
mm1m2mgb7vb70f44s,002624,完美世界,2026-01-06,1,16.750,16.720,16.900,16.540,388547.000,2026-02-25T05:46:01.643Z
mm1m2mgb5iw6j53hy,002624,完美世界,2026-01-07,1,16.580,16.650,16.880,16.490,324373.000,2026-02-25T05:46:01.643Z
mm1m2mgbxkc0952wz,002624,完美世界,2026-01-08,1,16.640,17.010,17.220,16.570,440160.000,2026-02-25T05:46:01.643Z
mm1m2mgbwmmfemiet,002624,完美世界,2026-01-09,1,16.950,17.550,17.650,16.950,519674.000,2026-02-25T05:46:01.643Z
mm1m2mgbrsc1db3h0,002624,完美世界,2026-01-12,1,17.730,18.520,18.590,17.700,777019.000,2026-02-25T05:46:01.643Z
mm1m2mgb6cxg8dpxd,002624,完美世界,2026-01-13,1,18.720,18.320,18.850,18.020,707885.000,2026-02-25T05:46:01.643Z
mm1m2mgb6syg89y3t,002624,完美世界,2026-01-14,1,18.180,18.410,19.100,18.000,755071.000,2026-02-25T05:46:01.643Z
mm1m2mgbc9jrol7ao,002624,完美世界,2026-01-15,1,18.220,18.380,18.970,18.130,445958.000,2026-02-25T05:46:01.643Z
mm1m2mgb1grm7snih,002624,完美世界,2026-01-16,1,18.530,18.380,18.750,17.620,636259.000,2026-02-25T05:46:01.643Z
mm1m2mgb4jq2f1hka,002624,完美世界,2026-01-19,1,18.140,18.380,18.790,18.070,353671.000,2026-02-25T05:46:01.643Z
mm1m2mgbso4lgsy70,002624,完美世界,2026-01-20,1,18.540,18.160,18.640,17.830,359287.000,2026-02-25T05:46:01.643Z
mm1m2mgbm7x8rgiu0,002624,完美世界,2026-01-21,1,18.040,17.930,18.370,17.900,295007.000,2026-02-25T05:46:01.643Z
mm1m2mgb56v6mw8wy,002624,完美世界,2026-01-22,1,17.980,17.750,18.230,17.650,272623.000,2026-02-25T05:46:01.643Z
mm1m2mgbr5ikrcop2,002624,完美世界,2026-01-23,1,17.740,17.860,18.020,17.540,294247.000,2026-02-25T05:46:01.643Z
mm1m2mgbdvhd7oiqo,002624,完美世界,2026-01-26,1,17.790,17.340,17.990,17.110,465455.000,2026-02-25T05:46:01.643Z
mm1m2mgb6mv39hl2t,002624,完美世界,2026-01-27,1,17.330,17.380,17.500,16.820,398569.000,2026-02-25T05:46:01.643Z
mm1m2mgby0nlgl9sd,002624,完美世界,2026-01-28,1,17.280,18.150,18.160,17.170,454839.000,2026-02-25T05:46:01.643Z
mm1m2mgbsaug3e0ct,002624,完美世界,2026-01-29,1,18.100,18.770,19.300,17.960,669602.000,2026-02-25T05:46:01.643Z
mm1m2mgbia6gtq4kv,002624,完美世界,2026-01-30,1,18.790,18.840,19.000,18.220,490743.000,2026-02-25T05:46:01.643Z
mm1m2mgbr21j3e7uf,002624,完美世界,2026-02-02,1,18.980,17.600,19.150,17.520,570138.000,2026-02-25T05:46:01.643Z
mm1m2mgbm3jcu1fdq,002624,完美世界,2026-02-03,1,17.970,18.580,18.750,17.260,946463.000,2026-02-25T05:46:01.643Z
mm1m2mynxkzgkaslr,300251,光线传媒,2026-01-06,1,16.650,16.940,16.960,16.610,625896.000,2026-02-25T05:46:02.303Z
mm1m2myn7zjxlo84x,300251,光线传媒,2026-01-07,1,16.870,16.760,16.970,16.680,455350.000,2026-02-25T05:46:02.303Z
mm1m2mynzkr15609r,300251,光线传媒,2026-01-08,1,16.760,16.980,17.150,16.670,520136.000,2026-02-25T05:46:02.303Z
mm1m2mynk5ah1cbm2,300251,光线传媒,2026-01-09,1,16.970,17.310,17.330,16.910,713647.000,2026-02-25T05:46:02.303Z
mm1m2mynfi46u5ksu,300251,光线传媒,2026-01-12,1,17.570,18.700,18.800,17.570,1713692.000,2026-02-25T05:46:02.303Z
mm1m2myngj2wrgqlr,300251,光线传媒,2026-01-13,1,18.810,18.170,18.950,17.980,1131741.000,2026-02-25T05:46:02.303Z
mm1m2myn2t6zbojx6,300251,光线传媒,2026-01-14,1,18.060,18.270,18.990,18.000,1220742.000,2026-02-25T05:46:02.303Z
mm1m2mynwo7c01swk,300251,光线传媒,2026-01-15,1,18.100,17.730,18.120,17.560,817617.000,2026-02-25T05:46:02.303Z
mm1m2mynhel87cp09,300251,光线传媒,2026-01-16,1,17.750,17.160,17.800,17.100,706659.000,2026-02-25T05:46:02.303Z
mm1m2myn9njjs51cq,300251,光线传媒,2026-01-19,1,17.010,17.160,17.230,16.900,439506.000,2026-02-25T05:46:02.303Z
mm1m2mynxlfs181sw,300251,光线传媒,2026-01-20,1,17.240,17.020,17.310,16.900,463038.000,2026-02-25T05:46:02.303Z
mm1m2mynircx87s3u,300251,光线传媒,2026-01-21,1,16.980,16.920,17.130,16.850,386134.000,2026-02-25T05:46:02.303Z
mm1m2mynsdy4qjo4u,300251,光线传媒,2026-01-22,1,16.950,17.170,17.240,16.940,445664.000,2026-02-25T05:46:02.303Z
mm1m2myn2ru67kqn8,300251,光线传媒,2026-01-23,1,17.240,17.460,17.570,17.100,613525.000,2026-02-25T05:46:02.303Z
mm1m2myns102b4wkp,300251,光线传媒,2026-01-26,1,17.450,17.600,17.960,17.400,762381.000,2026-02-25T05:46:02.303Z
mm1m2myn90jzxf4fh,300251,光线传媒,2026-01-27,1,17.600,17.700,17.720,17.160,567539.000,2026-02-25T05:46:02.303Z
mm1m2mynf80j166rn,300251,光线传媒,2026-01-28,1,17.710,17.890,18.080,17.600,709283.000,2026-02-25T05:46:02.303Z
mm1m2mynlj6mum8ic,300251,光线传媒,2026-01-29,1,17.720,18.260,18.500,17.400,1017350.000,2026-02-25T05:46:02.303Z
mm1m2mynrkbscnmys,300251,光线传媒,2026-01-30,1,18.260,19.560,21.000,18.100,2253652.000,2026-02-25T05:46:02.303Z
mm1m2myn7t21pmvjl,300251,光线传媒,2026-02-02,1,19.800,19.640,20.880,19.410,1942387.000,2026-02-25T05:46:02.303Z
mm1m2myno49efi7sp,300251,光线传媒,2026-02-03,1,19.450,20.140,20.700,19.210,1658401.000,2026-02-25T05:46:02.303Z
mm1m2nh1s73xvxu6c,601595,上海电影,2026-01-06,1,28.250,28.400,28.470,28.160,71735.000,2026-02-25T05:46:02.964Z
mm1m2nh19bubg8mo8,601595,上海电影,2026-01-07,1,28.330,28.370,28.680,28.190,56891.000,2026-02-25T05:46:02.964Z
mm1m2nh1jm2evnw3q,601595,上海电影,2026-01-08,1,28.280,28.850,28.890,28.230,83047.000,2026-02-25T05:46:02.964Z
mm1m2nh15z2rd07og,601595,上海电影,2026-01-09,1,28.720,30.450,30.730,28.720,212964.000,2026-02-25T05:46:02.964Z
mm1m2nh12iwb076di,601595,上海电影,2026-01-12,1,30.480,32.080,32.400,30.480,225897.000,2026-02-25T05:46:02.964Z
mm1m2nh1uq0p2r1j3,601595,上海电影,2026-01-13,1,32.400,31.870,33.440,31.590,209162.000,2026-02-25T05:46:02.964Z
mm1m2nh1cm40i2ht4,601595,上海电影,2026-01-14,1,31.800,32.850,33.460,31.620,211455.000,2026-02-25T05:46:02.964Z
